center,left,right,steering,speed,throttle,break
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_472.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_472.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_472.jpg,0,1,0,28.44108
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_540.jpg,0,1,0,29.17956
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_615.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_615.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_615.jpg,0,1,0,29.72965
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_704.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_704.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_704.jpg,-0.15,1,0,30.18405
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_782.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_782.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_782.jpg,-0.35,1,0,30.16343
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_851.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_851.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_851.jpg,0,1,0,30.18905
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_10_934.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_10_934.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_10_934.jpg,0,1,0,30.18962
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_015.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_015.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_015.jpg,0,1,0,30.19013
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_103.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_103.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_103.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_169.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_169.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_169.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_248.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_248.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_248.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_327.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_327.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_327.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_399.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_399.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_399.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_474.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_474.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_474.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_540.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_625.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_625.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_625.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_709.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_709.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_709.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_780.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_780.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_780.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_867.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_867.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_867.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_11_934.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_11_934.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_11_934.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_005.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_005.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_005.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_077.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_077.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_077.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_167.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_167.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_167.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_236.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_236.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_236.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_305.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_305.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_305.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_392.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_392.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_392.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_459.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_459.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_459.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_540.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_540.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_622.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_710.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_710.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_710.jpg,0,1,0,30.19033
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_792.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_792.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_792.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_881.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_881.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_881.jpg,0,1,0,30.19007
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_12_967.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_12_967.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_12_967.jpg,0,1,0,30.19012
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_057.jpg,0,1,0,30.19044
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_141.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_141.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_141.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_226.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_226.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_226.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_313.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_313.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_313.jpg,0,1,0,30.18972
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_396.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_396.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_396.jpg,0,1,0,30.19045
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_476.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_476.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_476.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_553.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_553.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_553.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_622.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_701.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_701.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_701.jpg,0,1,0,30.19036
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_787.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_787.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_787.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_872.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_872.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_872.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_13_955.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_13_955.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_13_955.jpg,0,1,0,30.19044
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_036.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_036.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_036.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_114.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_114.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_114.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_191.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_191.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_191.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_270.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_270.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_270.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_347.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_347.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_347.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_421.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_421.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_421.jpg,-0.2,1,0,30.17985
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_504.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_504.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_504.jpg,-0.4,1,0,30.15759
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_589.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_589.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_589.jpg,0,1,0,30.18898
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_669.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_669.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_669.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_736.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_736.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_736.jpg,0,1,0,30.19017
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_820.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_820.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_820.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_904.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_904.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_904.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_14_977.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_14_977.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_14_977.jpg,0,1,0,30.19013
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_057.jpg,0,1,0,30.19021
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_127.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_127.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_127.jpg,0,1,0,30.19024
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_206.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_206.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_206.jpg,0,1,0,30.19015
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_273.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_273.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_273.jpg,0,1,0,30.19013
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_349.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_349.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_349.jpg,0,1,0,30.1902
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_436.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_436.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_436.jpg,0,1,0,30.19023
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_516.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_516.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_516.jpg,0,1,0,30.19021
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_597.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_597.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_597.jpg,0,1,0,30.19021
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_683.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_683.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_683.jpg,0,1,0,30.19025
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_763.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_763.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_763.jpg,0,1,0,30.19046
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_832.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_832.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_832.jpg,0,1,0,30.19042
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_914.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_914.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_914.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_15_986.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_15_986.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_15_986.jpg,0,1,0,30.19069
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_069.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_069.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_069.jpg,0,1,0,30.1905
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_156.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_156.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_156.jpg,0,1,0,30.19042
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_233.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_233.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_233.jpg,0,1,0,30.19048
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_312.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_312.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_312.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_397.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_397.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_397.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_465.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_465.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_465.jpg,0,1,0,30.19009
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_541.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_541.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_541.jpg,0,1,0,30.19024
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_608.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_608.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_608.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_686.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_686.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_686.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_759.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_759.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_759.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_827.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_827.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_827.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_38_16_901.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_38_16_901.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_38_16_901.jpg,0,1,0,30.19029
